Jordan,1987,18,18,89.59939163,96.97102656,24.86428571,36.82857143,16.5,1.453333333,22.83333333,26.48666667,19.2,91.6,x,1412000
Jordan,1988,18,18,90.19521642,97.1183868,25.54285714,37.88571429,16,1.46,23,26.56,19.2,91.7,x,1463000
Jordan,1989,18,18,90.7910412,97.26574705,26.22142857,38.94285714,15.5,1.466666667,23.16666667,26.63333333,18.8,91.8,x,1523000
Jordan,1990,18,18,91.38686598,97.41310729,26.9,40,15,1.473333333,23.33333333,26.70666667,18.8,91.9,x,1594000
Jordan,1991,18,18,91.98269076,97.56046753,28.44285714,41.8,14.5,1.48,23.5,26.78,19.2,91.825,x,1679000
Jordan,1992,18,18,92.57851554,97.70782778,29.98571429,43.6,14,1.486666667,23.66666667,26.85333333,19.7,91.75,x,1776000
Jordan,1993,18,18,93.17434032,97.85518802,31.52857143,45.4,13.5,1.493333333,23.83333333,26.92666667,20.3,91.675,x,1877000
Jordan,1994,18,18,93.7701651,98.00254827,33.07142857,47.2,13,1.5,24,27,20.9,91.6,x,1970000
Jordan,1995,18,18,94.36598989,98.14990851,34.61428571,49,11.4,1.45,24.43333333,27.16,21.7,91.3,x,2051000
Jordan,1996,18,18,94.96181467,98.29726875,36.15714286,50.8,9.8,1.4,24.86666667,27.32,21.9,91.3,x,2115000
Jordan,1997,18,18,95.55763945,98.444629,37.7,52.6,8.2,1.35,25.3,27.48,22.1,91.3,x,2166000
Jordan,1998,18,18,96.15346423,98.59198924,37.88,53.24,8.3,1.3,25.31428571,27.64,22.5,91.3,x,2208000
Jordan,1999,18,18,96.74928901,98.73934948,38.06,53.88,8.4,1.25,25.32857143,27.8,22.8,91.3,x,2245000
Jordan,2000,18,18,97.3451138,98.88670973,38.24,54.52,8.5,1.2,25.34285714,27.96,23.2,93.5,x,2284000
Jordan,2001,18,18,97.94093858,99.03406997,38.42,55.16,8.6,1.15,25.35714286,28.12,23.5,91.2,x,2324000
Jordan,2002,18,18,98.53676336,99.18143022,38.6,55.8,8.7,1.1,25.37142857,28.28,23.8,91.2,x,2365000
Jordan,2003,18,18,99.13258814,99.32879046,38.98,56.06,8.8,1.05,25.38571429,28.44,24.1,91.2,x,2412000
Jordan,2004,18,18,99.078035,99.12989368,39.36,56.32,8.9,1,25.4,28.6,24.7,94.3,x,2472000
Jordan,2005,18,18,99.02348185,98.9309969,39.74,56.58,8.48,0.984,25.26,28.708,25.1,94.2,x,2550000
Jordan,2006,18,18,98.98641259,98.94151867,40.12,56.84,8.06,0.968,25.12,28.816,25.5,94.34,x,2647000
Jordan,2007,18,18,98.94934334,98.95204044,40.5,57.1,7.64,0.952,24.98,28.924,25.8047619,94.48,x,2760000
Jordan,2009,18,18,98.82734828,98.82316895,40.5,59.3,6.8,0.92,24.7,29.14,26.41428571,94.76,x,3020000
Jordan,2010,18,18,98.76635075,98.7587332,41.11891892,60.1972973,6.343333333,0.904,24.80666667,29.248,26.71904762,94.9,x,3155000
Jordan,2011,18,18,99.14868452,99.05082613,41.73783784,61.09459459,5.886666667,0.888,24.91333333,29.356,27.02380952,95.04,x,x
Kazakhstan,1979,18,18,x,x,x,x,10.6,2,21.7,24.1,46.01428571,99,x,7447000
Kazakhstan,1985,18,18,98.96371685,98.9650474,x,x,9.58,1.7,22.12,24.4,46.9,107.3,x,7975000
Kazakhstan,1986,18,18,99,99,x,x,9.41,1.65,22.19,24.45,46.8,107.1,x,8071000
Kazakhstan,1987,18,18,99,99,x,x,9.24,1.6,22.26,24.5,46.7,106.9,28567,8168000
Kazakhstan,1988,18,18,99,99,44.44545455,64.44545455,9.07,1.55,22.33,24.55,46.6,106.6,29977,8254000
Kazakhstan,1989,18,18,99.72571804,99.69771191,44.68181818,63.68181818,8.9,1.5,22.4,24.6,46.5,106.4,33215,8316000
Kazakhstan,1990,18,18,99.74061647,99.70954324,44.91818182,62.91818182,9.65,1.49,22.23333333,24.75,46.4,106.5,36493,8342000
Kazakhstan,1991,18,18,99.75551489,99.72137456,45.15454545,62.15454545,10.4,1.48,22.06666667,24.9,46.5,106,38706,8332000
Kazakhstan,1992,18,18,99.77041332,99.73320588,45.39090909,61.39090909,11.15,1.47,21.9,25.05,46.6,105.9,37802,8289000
Kazakhstan,1993,18,18,99.78531174,99.74503721,45.62727273,60.62727273,11.9,1.46,21.73333333,25.2,46.8,105.7,38694,8219000
Kazakhstan,1994,18,18,99.80021017,99.75686854,45.86363636,59.86363636,12.65,1.45,21.56666667,25.35,47,106.3,39981,8132000
Kazakhstan,1995,18,18,99.8151086,99.76869986,46.1,59.1,13.4,1.44,21.4,25.5,47.3,106.9,36096,8036000
Kazakhstan,1996,18,18,99.83000702,99.78053119,47.75,60.85,11.9,1.43,21.9,25.65,47.6,105.7,32014,7930000
Kazakhstan,1997,18,18,99.84490545,99.79236251,49.4,62.6,10.4,1.42,22.4,25.8,48,107.4,27791,7819000
Kazakhstan,1998,18,18,99.85980387,99.80419383,51.05,64.35,8.9,1.41,22.9,25.95,48.4,107.5,25621,7714000
Kazakhstan,1999,18,18,99.8747023,99.81602516,52.7,66.1,7.4,1.4,23.4,26.1,48.7,107.6,22882,7632000
Kazakhstan,2000,18,18,99.87068331,99.81481362,52.12857143,63.9,7.11,1.35,23.57,26.3,49,108.5,21619,7585000
Kazakhstan,2001,18,18,99.86666432,99.81360208,51.55714286,61.7,6.82,1.3,23.74,26.5,49.3,107.6,20341,7579000
Kazakhstan,2002,18,18,99.86264533,99.81239053,50.98571429,59.5,6.53,1.25,23.91,26.7,49.5,107.6,19092,7611000
Kazakhstan,2003,18,18,99.85862634,99.81117899,50.41428571,57.3,6.24,1.2,24.08,26.9,49.4,107.7,19744,7671000
Kazakhstan,2004,18,18,99.85460735,99.80996745,49.84285714,55.1,5.95,1.15,24.25,27.1,49.7,107.7,21068,7745000
Kazakhstan,2005,18,18,99.85058836,99.80875591,49.27142857,52.9,5.66,1.1,24.42,27.3,49.9,109.1,20807,7824000
Kazakhstan,2006,18,18,99.84656937,99.80754437,48.7,50.7,5.37,1.05,24.59,27.5,50,100,x,7902000
Kazakhstan,2007,18,18,99.84255038,99.80633282,48.93636364,49.93636364,5.08,1,24.76,27.7,50.14761905,100,x,7984000
Kazakhstan,2009,18,18,99.8345124,99.80390974,49.40909091,48.40909091,4.5,0.9,25.1,28.1,50.44285714,100,x,8156000
Kenya,1969,18,18,x,x,x,x,35.9,3.7,19.2,25.4,x,x,x,5445000
Kenya,1978,18,18,x,x,4.4,7,28.205,2.98,20.325,25.76,46.6,99,x,7571000
Kenya,1984,18,18,x,x,9.7,17,23.075,2.5,21.075,26,46.08571429,99,x,9508000
Kenya,1985,18,18,x,x,11.34,18.98,22.22,2.42,21.2,26.04,46,100.7,x,9867000
Kenya,1986,18,18,x,x,12.98,20.96,21.365,2.34,21.325,26.08,46,100.975,x,10235000
Kenya,1987,18,18,x,x,14.62,22.94,20.51,2.26,21.45,26.12,46,101.25,x,10609000
Kenya,1988,18,18,99,99,16.26,24.92,19.655,2.18,21.575,26.16,46,101.525,x,10990000
Kenya,1989,18,18,99,99,17.9,26.9,18.8,2.1,21.7,26.2,46,101.8,x,11376000
Kenya,1990,18,18,99,99,20.25,28.35,18.79,2.18,21.75,26.22,46,100.8,x,11768000
Kenya,1991,18,18,99,99,22.6,29.8,18.78,2.26,21.8,26.24,45.8,101.0666667,x,12165000
Kenya,1992,18,18,99,99,24.95,31.25,18.77,2.34,21.85,26.26,45.6,101.3333333,x,12567000
Kenya,1993,18,18,99,99,27.3,32.7,18.76,2.42,21.9,26.28,45.5,101.6,x,12969000
Kenya,1994,18,18,99,99,28.14,33.96,18.75,2.5,21.95,26.3,45.3,101.25,x,13369000
Kenya,1995,18,18,99,99,28.98,35.22,18.74,2.58,22,26.32,45.2,100.9,x,13762000
Kenya,1996,18,18,98.75423532,99,29.82,36.48,18.73,2.66,22.05,26.34,45.1,100.8,x,14147000
Kenya,1997,18,18,97.19772045,97.63984168,30.66,37.74,18.72,2.74,22.1,26.36,44.9,100.7,x,14527000
Kenya,1998,18,18,95.64120559,96.19639981,31.5,39,18.71,2.82,22.15,26.38,44.8,100.6,x,14907000
Kenya,1999,18,18,94.08469073,94.75295795,31.5,39.06,18.7,2.9,22.2,26.4,44.7,105.4,x,15294000
Kenya,2000,18,18,92.52817587,93.30951608,31.5,39.12,19.1,2.675,22,26.35,44.5,101,x,15695000
Kenya,2001,18,18,90.97166101,91.86607421,31.5,39.18,19.5,2.45,21.8,26.3,44.4,102.9,x,16112000
Kenya,2002,18,18,89.41514615,90.42263235,31.5,39.24,19.9,2.225,21.6,26.25,44.2,102.6,x,16544000
Kenya,2003,18,18,87.85863129,88.97919048,31.5,39.3,20.3,2,21.4,26.2,44.1,102.4,x,16991000
Kenya,2004,18,18,86.30211642,87.53574862,32.73333333,40.33333333,18.82,1.7,21.52,26.28,44.4,102.2,x,17451000
Kenya,2005,18,18,84.74560156,86.09230675,33.96666667,41.36666667,17.34,1.4,21.64,26.36,44.3,100.7,x,17924000
Kenya,2006,18,18,83.1890867,84.64886489,35.2,42.4,15.86,1.1,21.76,26.44,44.2,100,x,18409000
Kenya,2007,18,18,81.63257184,83.20542302,36.43333333,43.43333333,14.38,0.8,21.88,26.52,44.11428571,100,x,18907000
Kenya,2008,18,18,80.07605698,81.76198115,37.66666667,44.46666667,12.9,0.5,22,26.6,44.02857143,100,x,19419000
Kenya,2009,18,18,78.51954212,80.31853929,38.9,45.5,12.31025641,0.417948718,22.07179487,26.63076923,43.94285714,100,x,19947000
Korea DPR,1985,17,18,99.99969181,99.99959822,49.36,57.21,x,x,x,x,41.3,104.7,x,9705000
Korea DPR,1986,17,18,99.99969181,99.99959822,49.88,57.88,x,x,x,x,41.2,104.58,x,9840000
Korea DPR,1987,17,18,99.99969181,99.99959822,50.4,58.55,x,x,x,x,41,104.46,x,9972000
Korea DPR,1988,17,18,99.99969181,99.99959822,50.92,59.22,x,x,x,x,40.9,104.34,x,10104000
Korea DPR,1989,17,18,99.99969181,99.99959822,51.44,59.89,x,x,x,x,40.7,104.22,x,10241000
Korea DPR,1990,17,18,99.99969181,99.99959822,51.96,60.56,x,x,x,x,40.6,104.1,x,10385000
Korea DPR,1991,17,18,99.99969181,99.99959822,52.48,61.23,x,x,x,x,40.3,104.5333333,x,10539000
Korea DPR,1992,17,18,99.99969181,99.99959822,53,61.9,x,x,x,x,40.1,104.9666667,x,10699000
Korea DPR,1993,17,18,99.99969181,99.99959822,53.56,62.98,x,x,x,x,39.9,105.4,x,10860000
Korea DPR,1994,17,18,99.99969181,99.99959822,54.12,64.06,x,x,x,x,39.7,104.55,x,11014000
Korea DPR,1995,17,18,99.99969181,99.99959822,54.68,65.14,x,x,x,x,39.6,103.7,x,11156000
Korea DPR,1996,17,18,99.99969181,99.99959822,55.24,66.22,x,x,x,x,39.7,103.66,x,11284000
Korea DPR,1997,17,18,99.99969181,99.99959822,55.8,67.3,x,x,x,x,39.7,103.62,x,11399000
Korea DPR,1998,17,18,99.99969181,99.99959822,56.28,67.56,x,x,x,x,39.8,103.58,x,11505000
Korea DPR,1999,17,18,99.99969181,99.99959822,56.76,67.82,x,x,x,x,39.8,103.54,x,11607000
Korea DPR,2000,17,18,99.99969181,99.99959822,57.24,68.08,x,x,x,x,39.9,103.5,x,11708000
Korea DPR,2001,17,18,99.99969181,99.99959822,57.72,68.34,1.463363418,1.163363418,24.79140242,28.29140242,39.9,103.38,x,11810000
Korea DPR,2002,17,18,99.99969181,99.99959822,58.2,68.6,1.297168644,0.997168644,24.89263064,28.39263064,39.9,103.26,x,11912000
Korea DPR,2003,17,18,99.99969181,99.99959822,58.72,69.27,1.13097387,0.83097387,24.99385887,28.49385887,40,103.14,x,12010000
Korea DPR,2004,17,18,99.99969181,99.99959822,59.24,69.94,0.964779096,0.664779096,25.09508709,28.59508709,39.3,103.02,x,12104000
Korea DPR,2005,17,18,99.99969181,99.99959822,59.76,70.61,0.798584322,0.498584322,25.19631532,28.69631532,39.3,102.9,x,12189000
Korea DPR,2006,17,18,99.99969181,99.99959822,60.28,71.28,0.632389548,0.332389548,25.29754355,28.79754355,39.3,100,x,12267000
Korea DPR,2008,17,18,99.99969181,99.99959822,61.32,72.62,0.3,0,25.5,29,39.10952381,100,x,12403000
Korea Rep,1965,16,18,x,99.2,14,16,3.257142857,0.314285714,22.51428571,26.51428571,x,x,x,14128000
Korea Rep,1966,16,18,x,99.2,15,20,3.185714286,0.311428571,22.67142857,26.65142857,x,x,x,14438000
Korea Rep,1970,16,18,x,99.2,19.24,23.6,2.9,0.3,23.3,27.2,x,x,x,15681000
Korea Rep,1971,16,18,x,99.2,20.3,24.5,2.766666667,0.286666667,23.39333333,27.24,x,x,x,16001000
Korea Rep,1974,16,18,x,99.2,27,34.9,2.366666667,0.246666667,23.67333333,27.36,x,x,x,16967000
Korea Rep,1976,16,18,x,99.2,32.9,44.2,2.1,0.22,23.86,27.44,x,x,x,17567000
Korea Rep,1979,16,18,x,99.2,43.1,54.5,1.7,0.18,24.14,27.56,36.4,97.79,x,18407000
Korea Rep,1982,16,18,x,99.2,47.4,57.7,1.3,0.14,24.42,27.68,36.9,98.045,x,19328000
Korea Rep,1985,16,18,x,99.2,59.4,70.4,0.9,0.1,24.7,27.8,37.4,98.3,20949,20254000
Korea Rep,1986,16,18,x,99.2,62.96666667,72.63333333,0.89,0.11,24.84,27.95,38.1,98.4,18397,20528000
Korea Rep,1987,16,18,x,99.2,66.53333333,74.86666667,0.88,0.12,24.98,28.1,39.1,98.5,14959,20782000
Korea Rep,1988,16,18,x,99.2,70.1,77.1,0.87,0.13,25.12,28.25,39.1,98.6,12359,21020000
Korea Rep,1989,16,18,x,99.2,69.9,77.86666667,0.86,0.14,25.26,28.4,39.4,98.7,9566,21241000
Korea Rep,1990,16,18,87.21271316,99.2,69.7,78.63333333,0.85,0.15,25.4,28.55,39.3,98.8,8764,21449000
Korea Rep,1991,16,18,87.88572826,99.2,69.5,79.4,0.84,0.16,25.54,28.7,39.1,98.8,8695,21644000
Korea Rep,1992,16,18,88.55874336,99.2,68.6,78.73333333,0.83,0.17,25.68,28.85,39,98.7,9087,21824000
Korea Rep,1993,16,18,89.23175845,99.2,67.7,78.06666667,0.82,0.18,25.82,29,39,98.7,8608,21992000
Korea Rep,1994,16,18,90.00091856,99.2,66.8,77.4,0.81,0.19,25.96,29.15,39.2,98.6,x,22147000
Korea Rep,1995,16,18,90.77007868,99.2,67.7,78.43333333,0.8,0.2,26.1,29.3,39.5,99.2,x,22292000
Korea Rep,1996,16,18,91.53923879,99.2,68.6,79.46666667,0.78,0.22,26.3,29.5,39.8,98.6,6425,22427000
Korea Rep,1997,16,18,92.38269899,99.2,69.5,80.5,0.76,0.24,26.5,29.7,40.3,98.5,11966,22553000
Korea Rep,1998,16,18,93.22615919,99.2,69.1,80.1,0.74,0.26,26.7,29.9,39.3,98.7,11232,22673000
Korea Rep,1999,16,18,94.06961939,99.2,68.7,79.7,0.72,0.28,26.9,30.1,39.7,98.7,10210,22792000
Korea Rep,2000,16,18,94.9130796,99.2,68.3,79.3,0.7,0.3,27.1,30.3,40.3,99.5,9218,22913000
Korea Rep,2001,16,18,95.7565398,99.2,68.7,81.03333333,0.64,0.28,27.44,30.64,40.6,98.6,7753,23037000
Korea Rep,2002,16,18,96.6,99.2,69.1,82.76666667,0.58,0.26,27.78,30.98,40.6,98.6,8746,23163000
Korea Rep,2003,16,18,97.4434602,99.2,69.5,84.5,0.52,0.24,28.12,31.32,40.3,98.5,7705,23293000
Korea Rep,2004,16,18,98.2869204,99.2,70.2,82.35,0.46,0.22,28.46,31.66,40.8,98.5,6895,23430000
Korea Rep,2005,16,18,99.13038061,99.2,70.9,80.2,0.4,0.2,28.8,32,40.9,100,6260,23572000
Korea Rep,2006,16,18,99.97384081,99.2,71.6,79.6,0.328571429,0.197142857,28.95714286,32.13714286,40.9,100,x,23722000
Korea Rep,2007,16,18,100,99.2,71.1,79.73333333,0.257142857,0.194285714,29.11428571,32.27428571,41.06666667,100,x,23877000
Korea Rep,2009,16,18,100,99.2,70.1,80,0.114285714,0.188571429,29.42857143,32.54857143,41.4,100,x,24194000
Kuwait,1970,15,17,x,x,x,x,37.7,3.3,19.6,26.5,x,x,3816.648,325000
Kuwait,1975,15,17,72.22215886,77.6922252,x,x,30,3.033333333,20.7,26.43333333,x,x,x,478000
Kuwait,1980,15,17,76.03035664,81.28816187,36.58571429,34.35714286,22.3,2.766666667,21.8,26.36666667,16.88571429,78.675,x,584000
Kuwait,1985,15,17,87.45606028,90.69232672,37.3,39,14.6,2.5,22.9,26.3,18.6,76.1,3571,746000
Kuwait,1986,15,17,87.72893478,91.00308255,34.5,36.8,14.15,2.33,23.31,26.52,19.8,74.2,3319,801000
Kuwait,1987,15,17,88.00180928,91.31383839,31.7,34.6,13.7,2.16,23.72,26.74,20.9,73.7,2988,864000
Kuwait,1988,15,17,88.27468378,91.62459422,33.94285714,36.77142857,13.25,1.99,24.13,26.96,22.1,73.1,x,922000
Kuwait,1989,15,17,88.54755828,91.93535006,36.18571429,38.94285714,12.8,1.82,24.54,27.18,21.1,72.6,x,959000
Kuwait,1990,15,17,88.82043278,92.24610589,38.42857143,41.11428571,12.35,1.65,24.95,27.4,21.9,76,x,961000
Kuwait,1991,15,17,89.09330727,92.55686172,40.67142857,43.28571429,11.9,1.48,25.36,27.62,23,76.7,831,924000
Kuwait,1992,15,17,89.36618177,92.86761756,42.91428571,45.45714286,11.45,1.31,25.77,27.84,21.3,77.4,1415,853000
Kuwait,1993,15,17,89.63905627,93.17837339,45.15714286,47.62857143,11,1.14,26.18,28.06,19.6,77.5,1960,768000
Kuwait,1994,15,17,89.91193077,93.48912923,47.4,49.8,10.55,0.97,26.59,28.28,19.6,63,1844,693000
Kuwait,1995,15,17,90.18480527,93.79988506,44.15,50,10.1,0.8,27,28.5,20.3,66.3,1808,648000
Kuwait,1996,15,17,91.13966116,94.38899357,40.9,50.2,9.59,0.78,27.05,28.54,20.7,65.8,1797,638000
Kuwait,1997,15,17,92.09451705,94.97810208,40.36666667,50.8,9.08,0.76,27.1,28.58,21.2,65.6,x,658000
Kuwait,1998,15,17,93.04937294,95.56721059,39.83333333,51.4,8.57,0.74,27.15,28.62,21.5,65.2,1281,699000
Kuwait,1999,15,17,94.00422883,96.1563191,39.3,52,8.06,0.72,27.2,28.66,21.9,64.8,1301,744000
Kuwait,2000,15,17,94.95908472,96.74542761,39.44285714,52.92857143,7.55,0.7,27.25,28.7,22.3,64.5,1271,783000
Kuwait,2001,15,17,95.91394061,97.33453611,39.58571429,53.85714286,7.04,0.68,27.3,28.74,22.6,67.2,x,814000
Kuwait,2002,15,17,96.8687965,97.92364462,39.72857143,54.78571429,6.53,0.66,27.35,28.78,22.9,66.9,1316,839000
Kuwait,2003,15,17,97.82365239,98.51275313,39.87142857,55.71428571,6.02,0.64,27.4,28.82,23.2,67,1365,863000
Kuwait,2004,15,17,98.77850828,99.10186164,40.01428571,56.64285714,5.51,0.62,27.45,28.86,24.5,66.9,1292,892000
Kuwait,2005,15,17,99.73336417,99.69097015,40.15714286,57.57142857,5,0.6,27.5,28.9,25.2,65.8,1244,930000
Kuwait,2006,15,17,98.49927024,98.52218047,40.3,58.5,4.065714286,0.522857143,27.72571429,28.96857143,25.8,65.285,x,977000
Kuwait,2007,15,17,98.44722863,98.39884024,x,x,3.131428571,0.445714286,27.95142857,29.03714286,26.14285714,64.77,x,1031000
Kuwait,2008,15,17,98.7393674,98.56515667,x,x,2.197142857,0.368571429,28.17714286,29.10571429,26.48571429,64.255,x,1089000
Kyrgyzstan,1979,18,18,x,x,x,x,12.3,1.8,21.2,23.7,47.57142857,99,x,1833000
Kyrgyzstan,1985,18,18,x,x,x,x,11.46,1.38,21.44,23.88,46.8,105.8,7893,2063000
Kyrgyzstan,1986,18,18,x,x,x,x,11.32,1.31,21.48,23.91,46.7,105.4,8172,2103000
Kyrgyzstan,1987,18,18,98.44643928,98.51218073,x,x,11.18,1.24,21.52,23.94,46.6,105.2,8447,2144000
Kyrgyzstan,1988,18,18,98.50794603,98.56638287,x,x,11.04,1.17,21.56,23.97,46.4,105,8375,2182000
Kyrgyzstan,1989,18,18,98.56945278,98.62058501,x,x,10.9,1.1,21.6,24,46.3,104.7,9065,2217000
Kyrgyzstan,1990,18,18,98.63095952,98.67478716,51.54444444,68.6,11.2375,1.11,21.45,24.1,46.2,104.5,9798,2245000
Kyrgyzstan,1991,18,18,98.69246627,98.7289893,51.16666667,67.3,11.575,1.12,21.3,24.2,46,104.1,10984,2266000
Kyrgyzstan,1992,18,18,98.75397302,98.78319144,50.78888889,66,11.9125,1.13,21.15,24.3,45.9,103.9,11953,2281000
Kyrgyzstan,1993,18,18,98.81547976,98.83739358,50.41111111,64.7,12.25,1.14,21,24.4,45.8,103.8,12669,2294000
Kyrgyzstan,1994,18,18,98.87698651,98.89159572,50.03333333,63.4,12.5875,1.15,20.85,24.5,45.6,103.6,11927,2310000
Kyrgyzstan,1995,18,18,98.93849325,98.94579786,49.65555556,62.1,12.925,1.16,20.7,24.6,45.5,103.2,12406,2333000
Kyrgyzstan,1996,18,18,99,99,49.27777778,60.8,13.2625,1.17,20.55,24.7,45.4,103.1,12191,2365000
Kyrgyzstan,1997,18,18,99,99,48.9,59.5,13.6,1.18,20.4,24.8,45.3,103,10554,2404000
Kyrgyzstan,1998,18,18,99,99,48.52222222,58.2,12.55,1.19,21.15,24.9,45.1,102.8,10323,2446000
Kyrgyzstan,1999,18,18,99.69562703,99.65077518,48.14444444,56.9,11.5,1.2,21.9,25,44.9,102.7,9664,2483000
Kyrgyzstan,2000,18,18,99.7060231,99.65616045,47.76666667,55.6,11.16,1.18,22.03,25.13,44.7,102.9,8727,2511000
Kyrgyzstan,2001,18,18,99.71641916,99.66154571,47.38888889,54.3,10.82,1.16,22.16,25.26,44.5,102.6,8664,2526000
Kyrgyzstan,2002,18,18,99.72681523,99.66693098,47.01111111,53,10.48,1.14,22.29,25.39,44.2,102.5,8302,2532000
Kyrgyzstan,2003,18,18,99.7372113,99.67231624,46.63333333,51.7,10.14,1.12,22.42,25.52,44.3,102.4,7982,2534000
Kyrgyzstan,2004,18,18,99.74760737,99.67770151,46.25555556,50.4,9.8,1.1,22.55,25.65,44.2,102.4,7729,2538000
Kyrgyzstan,2005,18,18,99.75800343,99.68308677,45.87777778,49.1,9.46,1.08,22.68,25.78,44.2,102.9,7513,2549000
Kyrgyzstan,2006,18,18,99.7683995,99.68847204,45.5,47.8,9.12,1.06,22.81,25.91,44.1,100,8119.188,2570000
Kyrgyzstan,2009,18,18,99.7995877,99.70462783,44.36666667,43.9,8.1,1,23.2,26.3,43.71428571,100,x,2666000
Lao PDR,1985,18,18,x,x,x,x,x,x,x,x,41.6,100.5,x,1845000
Lao PDR,1986,18,18,x,x,3.491666667,7.05,x,x,x,x,41.3,100.36,x,1895000
Lao PDR,1987,18,18,x,x,5.15,8.7,x,x,x,x,41.1,100.22,x,1948000
Lao PDR,1988,18,18,61.1303649,85.36071467,6.808333333,10.35,19.7,6.68,20.85,23.34,41,100.08,x,2003000
Lao PDR,1989,18,18,62.16621652,85.58581915,8.466666667,12,19.7,6.64,20.9,23.42,40.8,99.94,x,2061000
Lao PDR,1990,18,18,63.20206814,85.81092363,10.125,13.65,19.7,6.6,20.95,23.5,40.7,99.8,x,2121000
Lao PDR,1991,18,18,64.23791976,86.03602811,11.78333333,15.3,19.7,6.56,21,23.58,40.7,99.84,x,2185000
Lao PDR,1992,18,18,65.27377138,86.26113259,13.44166667,16.95,19.7,6.52,21.05,23.66,40.8,99.88,x,2250000
Lao PDR,1993,18,18,66.30962301,86.48623706,15.1,18.6,19.7,6.48,21.1,23.74,40.9,99.92,x,2316000
Lao PDR,1994,18,18,67.34547463,86.71134154,17.07142857,19.3,19.7,6.44,21.15,23.82,41,99.96,x,2381000
Lao PDR,1995,18,18,68.38132625,86.93644602,19.04285714,20,19.7,6.4,21.2,23.9,41,100,x,2442000
Lao PDR,1996,18,18,69.41717787,87.1615505,21.01428571,22.44,21.12,6.36,21.06,23.98,40.9,100.9,x,2500000
Lao PDR,1997,18,18,70.45302949,87.38665498,22.98571429,24.88,22.54,6.32,20.92,24.06,40.9,101.8,27896.694,2554000
Lao PDR,1998,18,18,71.48888112,87.61175945,24.95714286,27.32,23.96,6.28,20.78,24.14,40.8,102.05,x,2606000
Lao PDR,1999,18,18,72.52473274,87.83686393,26.92857143,29.76,25.38,6.24,20.64,24.22,40.7,102.3,x,2655000
Lao PDR,2000,18,18,73.56058436,88.06196841,28.9,32.2,26.8,6.2,20.5,24.3,40.7,99.9,x,2702000
Lao PDR,2001,18,18,74.59643598,88.28707289,30.12,33.44,25.38,6.16,20.74,24.38,40.8,102.4,x,2746000
Lao PDR,2002,18,18,75.6322876,88.51217737,31.34,34.68,23.96,6.12,20.98,24.46,40.9,102.3,x,2789000
Lao PDR,2003,18,18,76.66813923,88.73728184,32.56,35.92,22.54,6.08,21.22,24.54,41,102.3,x,2832000
Lao PDR,2004,18,18,77.70399085,88.96238632,33.78,37.16,21.12,6.04,21.46,24.62,41.1,102.4,x,2876000
Lao PDR,2005,18,18,78.73984247,89.1874908,35,38.4,19.7,6,21.7,24.7,41.1,100.8,35589.4,2925000
Lao PDR,2006,18,18,79.77569409,89.41259528,36.65833333,40.05,19.7,5.96,21.75,24.78,41.1,100,x,2978000
Latvia,1979,18,18,x,x,x,x,8.5,2.4,21.9,24.7,50.87142857,99,x,1351000
Latvia,1985,18,18,98.9704888,98.9740568,x,x,8.5,2.64,22.08,24.46,50.3,116.5,x,1390000
Latvia,1986,18,18,99,99,x,x,8.5,2.68,22.11,24.42,50.2,116.1,3754,1400000
Latvia,1987,18,18,99,99,x,x,8.5,2.72,22.14,24.38,50,115.8,3820,1411000
Latvia,1988,18,18,99,99,50.93072103,63.23072103,8.5,2.76,22.17,24.34,49.9,115.5,3939,1421000
Latvia,1989,18,18,99.82091651,99.7500512,51.58347517,63.88347517,8.5,2.8,22.2,24.3,49.8,115.2,3991,1427000
Latvia,1990,18,18,99.81449359,99.74715398,52.23622931,64.53622931,7.854545455,2.572727273,22.60909091,24.69090909,49.7,115,4436,1426000
Latvia,1991,18,18,99.80807067,99.74425677,52.88898345,65.18898345,7.209090909,2.345454545,23.01818182,25.08181818,49.4,115.1,4406,1416000
Latvia,1992,18,18,99.80164775,99.74135955,53.54173758,65.84173758,6.563636364,2.118181818,23.42727273,25.47272727,49,115.4,4059,1400000
Latvia,1993,18,18,99.79522483,99.73846233,54.19449172,66.49449172,5.918181818,1.890909091,23.83636364,25.86363636,48.7,115.9,3623,1380000
Latvia,1994,18,18,99.78880191,99.73556512,54.84724586,67.14724586,5.272727273,1.663636364,24.24545455,26.25454545,48.4,116.4,2770,1359000
Latvia,1995,18,18,99.782379,99.7326679,55.5,67.8,4.627272727,1.436363636,24.65454545,26.64545455,48,116.7,2416,1341000
Latvia,1996,18,18,99.77595608,99.72977069,56.15275414,68.45275414,3.981818182,1.209090909,25.06363636,27.03636364,47.6,116.9,2080,1326000
Latvia,1997,18,18,99.76953316,99.72687347,56.80550828,69.10550828,3.336363636,0.981818182,25.47272727,27.42727273,48.5,117,1748,1314000
Latvia,1998,18,18,99.76311024,99.72397625,57.45826242,69.75826242,2.690909091,0.754545455,25.88181818,27.81818182,47.6,117,1576,1303000
Latvia,1999,18,18,99.75668732,99.72107904,58.11101655,70.41101655,2.045454545,0.527272727,26.29090909,28.20909091,47.6,117.1,1629,1292000
Latvia,2000,18,18,99.7502644,99.71818182,58.76377069,71.06377069,1.4,0.3,26.7,28.6,48.9,117.4,1606,1280000
