Country or Area,Year,Area,Sex,Age of mother,Record Type,Reliability,Source Year,Value,Value Footnotes
Saint Kitts and Nevis,1990,Total,Both Sexes,35 - 39,Data tabulated by year of registration,"Final figure, complete",1994,59,
Saint Kitts and Nevis,1990,Total,Both Sexes,40 - 44,Data tabulated by year of registration,"Final figure, complete",1994,6,
Saint Kitts and Nevis,1990,Total,Both Sexes,45 +,Data tabulated by year of registration,"Final figure, complete",1994,1,
Saint Kitts and Nevis,1990,Total,Both Sexes,Unknown,Data tabulated by year of registration,"Final figure, complete",1994,9,
Saint Kitts and Nevis,1989,Total,Both Sexes,Total,Data tabulated by year of registration,"Final figure, complete",1994,989,
Saint Kitts and Nevis,1989,Total,Both Sexes,0 - 14,Data tabulated by year of registration,"Final figure, complete",1994,3,
Saint Kitts and Nevis,1989,Total,Both Sexes,15 - 19,Data tabulated by year of registration,"Final figure, complete",1994,198,
Saint Kitts and Nevis,1989,Total,Both Sexes,20 - 24,Data tabulated by year of registration,"Final figure, complete",1994,272,
Saint Kitts and Nevis,1989,Total,Both Sexes,25 - 29,Data tabulated by year of registration,"Final figure, complete",1994,273,
Saint Kitts and Nevis,1989,Total,Both Sexes,30 - 34,Data tabulated by year of registration,"Final figure, complete",1994,159,
Saint Kitts and Nevis,1989,Total,Both Sexes,35 - 39,Data tabulated by year of registration,"Final figure, complete",1994,62,
Saint Kitts and Nevis,1989,Total,Both Sexes,40 - 44,Data tabulated by year of registration,"Final figure, complete",1994,7,
Saint Kitts and Nevis,1989,Total,Both Sexes,45 +,Data tabulated by year of registration,"Final figure, complete",1994,15,
Saint Kitts and Nevis,1989,Total,Both Sexes,Unknown,Data tabulated by year of registration,"Final figure, complete",1994,0,
Saint Kitts and Nevis,1988,Total,Both Sexes,Total,Data tabulated by year of registration,"Final figure, complete",1989,944,37
Saint Kitts and Nevis,1988,Total,Both Sexes,0 - 14,Data tabulated by year of registration,"Final figure, complete",1989,6,37
Saint Kitts and Nevis,1988,Total,Both Sexes,15 - 19,Data tabulated by year of registration,"Final figure, complete",1989,177,37
Saint Kitts and Nevis,1988,Total,Both Sexes,20 - 24,Data tabulated by year of registration,"Final figure, complete",1989,285,37
Saint Kitts and Nevis,1988,Total,Both Sexes,25 - 29,Data tabulated by year of registration,"Final figure, complete",1989,262,37
Saint Kitts and Nevis,1988,Total,Both Sexes,30 - 34,Data tabulated by year of registration,"Final figure, complete",1989,152,37
Saint Kitts and Nevis,1988,Total,Both Sexes,35 - 39,Data tabulated by year of registration,"Final figure, complete",1989,53,37
Saint Kitts and Nevis,1988,Total,Both Sexes,40 - 44,Data tabulated by year of registration,"Final figure, complete",1989,8,37
Saint Kitts and Nevis,1988,Total,Both Sexes,45 +,Data tabulated by year of registration,"Final figure, complete",1989,1,37
Saint Kitts and Nevis,1988,Total,Both Sexes,Unknown,Data tabulated by year of registration,"Final figure, complete",1989,0,37
Saint Kitts and Nevis,1987,Total,Both Sexes,Total,Data tabulated by year of registration,"Final figure, complete",1989,947,37
Saint Kitts and Nevis,1987,Total,Both Sexes,0 - 14,Data tabulated by year of registration,"Final figure, complete",1989,5,37
Saint Kitts and Nevis,1987,Total,Both Sexes,15 - 19,Data tabulated by year of registration,"Final figure, complete",1989,175,37
Saint Kitts and Nevis,1987,Total,Both Sexes,20 - 24,Data tabulated by year of registration,"Final figure, complete",1989,300,37
Saint Kitts and Nevis,1987,Total,Both Sexes,25 - 29,Data tabulated by year of registration,"Final figure, complete",1989,284,37
Saint Kitts and Nevis,1987,Total,Both Sexes,30 - 34,Data tabulated by year of registration,"Final figure, complete",1989,139,37
Saint Kitts and Nevis,1987,Total,Both Sexes,35 - 39,Data tabulated by year of registration,"Final figure, complete",1989,38,37
Saint Kitts and Nevis,1987,Total,Both Sexes,40 - 44,Data tabulated by year of registration,"Final figure, complete",1989,6,37
Saint Kitts and Nevis,1987,Total,Both Sexes,45 +,Data tabulated by year of registration,"Final figure, complete",1989,0,37
Saint Kitts and Nevis,1987,Total,Both Sexes,Unknown,Data tabulated by year of registration,"Final figure, complete",1989,0,37
Saint Kitts and Nevis,1986,Total,Both Sexes,Total,Data tabulated by year of registration,"Final figure, complete",1987,1007,37
Saint Kitts and Nevis,1986,Total,Both Sexes,0 - 14,Data tabulated by year of registration,"Final figure, complete",1987,4,37
Saint Kitts and Nevis,1986,Total,Both Sexes,15 - 19,Data tabulated by year of registration,"Final figure, complete",1987,231,37
Saint Kitts and Nevis,1986,Total,Both Sexes,20 - 24,Data tabulated by year of registration,"Final figure, complete",1987,307,37
Saint Kitts and Nevis,1986,Total,Both Sexes,25 - 29,Data tabulated by year of registration,"Final figure, complete",1987,272,37
Saint Kitts and Nevis,1986,Total,Both Sexes,30 - 34,Data tabulated by year of registration,"Final figure, complete",1987,127,37
Saint Kitts and Nevis,1986,Total,Both Sexes,35 - 39,Data tabulated by year of registration,"Final figure, complete",1987,45,37
Saint Kitts and Nevis,1986,Total,Both Sexes,40 - 44,Data tabulated by year of registration,"Final figure, complete",1987,17,37
Saint Kitts and Nevis,1986,Total,Both Sexes,45 +,Data tabulated by year of registration,"Final figure, complete",1987,3,37
Saint Kitts and Nevis,1986,Total,Both Sexes,Unknown,Data tabulated by year of registration,"Final figure, complete",1987,1,37
Saint Kitts and Nevis,1985,Total,Both Sexes,Total,Data tabulated by year of registration,"Final figure, complete",1987,1026,37
Saint Kitts and Nevis,1985,Total,Both Sexes,0 - 14,Data tabulated by year of registration,"Final figure, complete",1987,7,37
Saint Kitts and Nevis,1985,Total,Both Sexes,15 - 19,Data tabulated by year of registration,"Final figure, complete",1987,210,37
Saint Kitts and Nevis,1985,Total,Both Sexes,20 - 24,Data tabulated by year of registration,"Final figure, complete",1987,338,37
Saint Kitts and Nevis,1985,Total,Both Sexes,25 - 29,Data tabulated by year of registration,"Final figure, complete",1987,287,37
Saint Kitts and Nevis,1985,Total,Both Sexes,30 - 34,Data tabulated by year of registration,"Final figure, complete",1987,120,37
Saint Kitts and Nevis,1985,Total,Both Sexes,35 - 39,Data tabulated by year of registration,"Final figure, complete",1987,48,37
Saint Kitts and Nevis,1985,Total,Both Sexes,40 - 44,Data tabulated by year of registration,"Final figure, complete",1987,16,37
Saint Kitts and Nevis,1985,Total,Both Sexes,45 +,Data tabulated by year of registration,"Final figure, complete",1987,0,37
Saint Kitts and Nevis,1985,Total,Both Sexes,Unknown,Data tabulated by year of registration,"Final figure, complete",1987,0,37
Saint Lucia,2005,Total,Both Sexes,Total,Data tabulated by year of occurrence,Provisional figure,2012,2215,
Saint Lucia,2005,Total,Both Sexes,0 - 14,Data tabulated by year of occurrence,Provisional figure,2012,6,
Saint Lucia,2005,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,Provisional figure,2012,374,
Saint Lucia,2005,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,Provisional figure,2012,624,
Saint Lucia,2005,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,Provisional figure,2012,526,
Saint Lucia,2005,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,Provisional figure,2012,378,
Saint Lucia,2005,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,Provisional figure,2012,236,
Saint Lucia,2005,Total,Both Sexes,40 - 44,Data tabulated by year of occurrence,Provisional figure,2007,62,
Saint Lucia,2005,Total,Both Sexes,45 +,Data tabulated by year of occurrence,Provisional figure,2007,10,
Saint Lucia,2004,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",2007,2322,
Saint Lucia,2004,Total,Both Sexes,0 - 14,Data tabulated by year of occurrence,"Final figure, complete",2007,8,
Saint Lucia,2004,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",2007,436,
Saint Lucia,2004,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",2007,580,
Saint Lucia,2004,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",2007,523,
Saint Lucia,2004,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",2007,425,
Saint Lucia,2004,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",2007,256,
Saint Lucia,2004,Total,Both Sexes,40 - 44,Data tabulated by year of occurrence,"Final figure, complete",2007,92,
Saint Lucia,2004,Total,Both Sexes,45 +,Data tabulated by year of occurrence,"Final figure, complete",2007,2,
Saint Lucia,2002,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",2003,2529,
Saint Lucia,2002,Total,Both Sexes,0 - 14,Data tabulated by year of occurrence,"Final figure, complete",2003,8,
Saint Lucia,2002,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",2003,447,
Saint Lucia,2002,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",2003,686,
Saint Lucia,2002,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",2003,569,
Saint Lucia,2002,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",2003,469,
Saint Lucia,2002,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",2003,277,
Saint Lucia,2002,Total,Both Sexes,40 - 44,Data tabulated by year of occurrence,"Final figure, complete",2003,71,
Saint Lucia,2002,Total,Both Sexes,45 - 49,Data tabulated by year of occurrence,"Final figure, complete",2003,2,
Saint Lucia,2001,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",2003,2788,38
Saint Lucia,2001,Total,Both Sexes,0 - 14,Data tabulated by year of occurrence,"Final figure, complete",2003,17,38
Saint Lucia,2001,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",2003,547,38
Saint Lucia,2001,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",2003,685,38
Saint Lucia,2001,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",2003,649,38
Saint Lucia,2001,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",2003,523,38
Saint Lucia,2001,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",2003,288,38
Saint Lucia,2001,Total,Both Sexes,40 - 44,Data tabulated by year of occurrence,"Final figure, complete",2003,74,38
Saint Lucia,2001,Total,Both Sexes,45 - 49,Data tabulated by year of occurrence,"Final figure, complete",2003,5,38
Saint Lucia,2000,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",2003,2904,38
Saint Lucia,2000,Total,Both Sexes,0 - 14,Data tabulated by year of occurrence,"Final figure, complete",2003,7,38
Saint Lucia,2000,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",2003,476,38
Saint Lucia,2000,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",2003,801,38
Saint Lucia,2000,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",2003,679,38
Saint Lucia,2000,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",2003,569,38
Saint Lucia,2000,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",2003,284,38
Saint Lucia,2000,Total,Both Sexes,40 - 44,Data tabulated by year of occurrence,"Final figure, complete",2003,84,38
Saint Lucia,2000,Total,Both Sexes,45 - 49,Data tabulated by year of occurrence,"Final figure, complete",2003,4,38
Saint Lucia,2000,Total,Both Sexes,45 +,Data tabulated by year of occurrence,"Final figure, complete",2001,4,38
Saint Lucia,1999,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",2001,2997,
Saint Lucia,1999,Total,Both Sexes,0 - 14,Data tabulated by year of occurrence,"Final figure, complete",2001,15,
Saint Lucia,1999,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",2001,459,
Saint Lucia,1999,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",2001,861,
Saint Lucia,1999,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",2001,724,
Saint Lucia,1999,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",2001,550,
Saint Lucia,1999,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",2001,301,
Saint Lucia,1999,Total,Both Sexes,40 - 44,Data tabulated by year of occurrence,"Final figure, complete",2001,85,
Saint Lucia,1999,Total,Both Sexes,45 +,Data tabulated by year of occurrence,"Final figure, complete",2001,2,
Saint Lucia,1998,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",2001,2950,
Saint Lucia,1998,Total,Both Sexes,0 - 14,Data tabulated by year of occurrence,"Final figure, complete",2001,13,
Saint Lucia,1998,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",2001,461,
Saint Lucia,1998,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",2001,839,
Saint Lucia,1998,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",2001,758,
Saint Lucia,1998,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",2001,528,
Saint Lucia,1998,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",2001,275,
Saint Lucia,1998,Total,Both Sexes,40 - 44,Data tabulated by year of occurrence,"Final figure, complete",2001,73,
Saint Lucia,1998,Total,Both Sexes,45 +,Data tabulated by year of occurrence,"Final figure, complete",2001,2,
Saint Lucia,1998,Total,Both Sexes,Unknown,Data tabulated by year of occurrence,"Final figure, complete",2001,1,
Saint Lucia,1997,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",2001,3444,
Saint Lucia,1997,Total,Both Sexes,0 - 14,Data tabulated by year of occurrence,"Final figure, complete",2001,14,
Saint Lucia,1997,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",2001,545,
Saint Lucia,1997,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",2001,998,
Saint Lucia,1997,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",2001,833,
Saint Lucia,1997,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",2001,604,
Saint Lucia,1997,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",2001,342,
Saint Lucia,1997,Total,Both Sexes,40 - 44,Data tabulated by year of occurrence,"Final figure, complete",2001,100,
Saint Lucia,1997,Total,Both Sexes,45 +,Data tabulated by year of occurrence,"Final figure, complete",2001,7,
